,uid,title,episodes,members,score,Comedy,Action,Fantasy,Adventure,Drama,Sci-Fi,Hentai,Kids,Shounen,Romance,Slice of Life,Music,School,Supernatural,Historical,Mecha,Magic,Seinen,Mystery,Sports,Ecchi,Shoujo,Super Power,Parody,Military
3642,1656,PostPet Momobin,24.0,314,5.61,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3643,11189,Pair,1.0,912,5.61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3644,7915,Otaku no Seiza,2.0,688,5.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3645,22541,Oniku Daisuki! Zeushi-kun,12.0,284,5.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3646,37189,Morinaga Nyuugyou x Mary to Majo no Hana,4.0,1047,5.61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3647,6907,Mikan-Seijin,26.0,402,5.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3648,31165,Meiji x Kokosake & anohana Receipt Oubo Campaign,2.0,6097,5.61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3649,2780,Kyoufu no Bio Ningen Saishuu Kyoushi,1.0,2591,5.61,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3650,13259,Kyoto Animation: Ajisai-hen,1.0,3869,5.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3651,20329,Koroshiya-san: The Hired Gun,10.0,5774,5.61,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3652,4452,Hoshikuzu Paradise,1.0,523,5.61,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3653,34857,Everyday Affair,1.0,156,5.61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3654,33534,Curly,1.0,181,5.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3655,33985,Bloodivores,12.0,72302,5.61,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3656,5926,Antique Heart,1.0,976,5.61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
3657,5447,A-Girl,1.0,1540,5.6,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3658,25627,"""Aesop"" no Ohanashi yori: Ushi to Kaeru, Yokubatta Inu",1.0,273,5.61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3659,29812,Yumemi Douji,1.0,220,5.62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3660,5920,Xanadu Dragonslayer Densetsu,1.0,722,5.62,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3661,31476,Wake up!! Tamala,1.0,446,5.62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3662,11611,Shuukan Shimakou Special,1.0,204,5.62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3663,37197,Shippo no Kimochi,1.0,116,5.62,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3664,31498,Pan de Peace!,13.0,25725,5.62,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3665,34013,Hagane Orchestra,12.0,3790,5.62,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3666,6777,Densha Kamo Shirenai,1.0,712,5.62,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3667,29687,Duel Masters VSR,51.0,871,5.62,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3668,25439,Choboraunyopomi Gekijou Dai Ni Maku Ai Mai Mii: Mousou Catastrophe Special,1.0,3022,5.62,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3669,30732,Agukaru: Play with Ibaraki-hen Episode 0,1.0,272,5.62,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3670,35505,Velvet Underworld: Alternative,1.0,234,5.63,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3671,36279,The Curlydog Story,1.0,151,5.63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3672,12993,Sono Mukou no Mukougawa,1.0,376,5.63,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3673,14069,Shinjuku Shin-chan: Yoiko no Koutsuu Anzen,1.0,191,5.63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3674,10459,Puu-Neko,11.0,742,5.63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3675,36715,Ponkotsu Quest x Digimon Story: Cyber Sleuth - Hacker's Memory,1.0,444,5.63,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3676,8297,Planzet,1.0,3447,5.63,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3677,33122,Pâtisserie no Monster,4.0,285,5.63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3678,9826,Okubyou na Venus,1.0,467,5.63,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3679,22943,Mugen Senshi Valis,1.0,493,5.63,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3680,37552,Minion,3.0,140,5.63,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3681,32695,Match Shoujo,1.0,685,5.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3682,2308,Lime-iro Ryuukitan X,13.0,3186,5.63,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
3683,2078,Landlock,2.0,1577,5.63,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3684,37992,Jingai-san no Yome,12.0,23365,5.63,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3685,24051,Interior,1.0,191,5.63,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3686,8659,I'm Here with You,1.0,444,5.63,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3687,28077,"Go! Go! 575: Meippai ni, Hajiketeru?",1.0,2484,5.63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3688,10540,Genki!! Ekoda-chan,22.0,643,5.63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3689,18109,Glass no Kamen Desu ga the Movie: Onna Spy no Koi! Murasaki no Bara wa Kiken na Kaori!?,1.0,700,5.63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3690,29357,Eien,1.0,137,5.63,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3691,3684,Dimension Loop,1.0,2416,5.63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3692,3625,Battle Royal High School,1.0,5032,5.63,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3693,3205,Cream Lemon: Lemon Angel,37.0,2187,5.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3694,33548,Babyshiba,6.0,397,5.63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3695,34085,Sakura Nagashi,1.0,4546,7.1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3696,4214,Rosario to Vampire Capu2,13.0,296600,7.1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3697,2000,Roujin Z,1.0,17979,7.1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3698,23043,Re Boot,1.0,2743,7.1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3699,758,RahXephon: Tagen Hensoukyoku,1.0,12673,7.1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3700,37440,Psycho-Pass: Sinners of the System Case.1 - Tsumi to Bachi,1.0,43647,7.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701,11569,Precure All Stars DX the Dance Live♥: Miracle Dance Stage e Youkoso,1.0,1702,7.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3702,8220,Baby Felix,65.0,401,5.63,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3703,3843,Ali Baba to 40-hiki no Touzoku,1.0,1081,5.63,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3704,39997,Ab-rah,1.0,95,5.63,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3705,34864,"Wake Up, Girl Zoo! Taiwan de Go!",1.0,549,5.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3706,8707,Wakusei Robo Danguard Ace tai Konchuu Robot Gundan,1.0,441,5.64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3707,6884,Ookami to Koushinryou II Specials,2.0,47785,7.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3708,2570,Ochame na Futago: Claire Gakuin Monogatari,26.0,1812,7.1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
3709,32829,Nobunaga no Shinobi,26.0,17482,7.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3710,2767,Taneyamagahara no Yoru,1.0,3889,5.64,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3711,9667,Super Speed,1.0,936,5.64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3712,15653,Stay the Same,1.0,261,5.64,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3713,38054,Pop in Q Dance MV,1.0,367,5.64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3714,29898,Plus 50000-nen,1.0,178,5.64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3715,4218,Niji ni Mukatte,1.0,283,5.64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3716,15937,Monster Farm 5: Circus Caravan OVA - Kessei!! Orcoro Circus,1.0,569,5.64,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3717,625,Moekan The Animation,3.0,2368,5.64,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3718,13249,Lupin VIII,1.0,2099,5.64,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3719,31054,"Letchu, Getchu, Saru Getchu",76.0,259,5.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3720,32430,Kodanuki Ponpo,1.0,140,5.64,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3721,18557,High School Agent,2.0,641,5.64,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3722,36029,Hakyuu Houshin Engi,23.0,16031,5.64,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3723,34418,Hibi no Awa,1.0,164,5.64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3724,35077,Gooorgeous,1.0,967,5.64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3725,10258,Gokicha!!,2.0,9471,5.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3726,35139,Crayon Shin-chan x Panpaka Pants: Aeon Cinema Manner Movie Collab,1.0,320,5.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3727,33911,Gakuen Handsome: Legend of Sexy,2.0,836,5.64,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3728,13851,To LOVE-Ru Darkness OVA,6.0,91187,7.7,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3729,34889,Cerberus,1.0,260,5.64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3730,6444,Tegamibachi,25.0,94383,7.7,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3731,32760,Bungaku Shounen no Yuuutsu,1.0,239,5.64,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3732,4458,Bavel no Hon,1.0,2420,5.64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3733,25801,Shouwa Genroku Rakugo Shinjuu: Yotarou Hourou-hen,2.0,7441,7.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3734,35785,Cell no Koi,1.0,144,5.64,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3735,32836,Senki Zesshou Symphogear AXZ,13.0,22505,7.7,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3736,31953,New Game!,12.0,266864,7.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3737,31227,Kindaichi Shounen no Jikenbo Returns 2nd Season,22.0,7031,7.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3738,12951,AWOL,12.0,704,5.64,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3739,2593,Kara no Kyoukai 1: Fukan Fuukei,1.0,273809,7.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3740,488,Ichigo Mashimaro,12.0,63830,7.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3741,37007,Hinomaruzumou,24.0,58387,7.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3742,6927,Higashi no Eden: Air Communication,1.0,26642,7.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3743,35082,Hibike! Euphonium Movie 2: Todoketai Melody,1.0,14652,7.7,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3744,35806,"Haikyuu!!: vs. ""Akaten""",1.0,21905,7.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3745,28539,Garo Movie: Divine Flame,1.0,17653,7.7,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3746,1244,Ankoku Shindenshou Takegami,3.0,1524,5.64,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3747,36756,91 Daze,7.0,2005,5.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3748,11789,Wish Me Mell,2.0,332,5.65,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3749,25873,Toukiden Kiwami,1.0,811,5.65,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3750,12603,Tora-chan to Hanayome,1.0,749,5.65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3751,32564,Tokiwa Kitareri!!,1.0,431,5.65,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3752,36868,Toho Cinemas & I Love Snoopy: The Peanuts Movie Collab Logo Eizou,1.0,182,5.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3753,7683,Suiren no Hito,1.0,287,5.65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3754,8664,"Slime Boukenki: Umi da, Yeah!",1.0,963,5.65,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3755,9561,Shokupan Mimi,12.0,1245,5.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3756,2094,Relic Armor Legaciam,1.0,1208,5.65,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3757,10735,Planetes Picture Drama,9.0,1723,5.65,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3758,2091,Oshare Kozou wa Hanamaru,1.0,644,5.65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3759,39690,Mousou Teikoku Chikuonki,1.0,144,5.65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3760,22225,Momo Kyun Sword,12.0,26399,5.65,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3761,39056,Mirai Koushi Harima SACLA NEX RAY,1.0,207,5.65,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3762,20557,11eyes Picture Drama,13.0,3983,5.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3763,7818,Yousei Ou,1.0,971,5.66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3764,36101,Watashi ga Nakou Hototogisu,1.0,190,5.66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3765,10909,Ultraman Kids: M7.8 Sei no Yukai na Nakama,1.0,308,5.66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3766,9521,Tie Shan Gongzhu,1.0,664,5.66,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3767,34859,Tick Tock,1.0,108,5.66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3768,34785,Tamashichi!,1.0,160,5.66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3769,29429,Straw Byururu,7.0,223,5.66,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3770,36841,Sousha wa Tada Senaka to Teikin de Kataru Nomi,1.0,450,5.66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3771,33855,Show By Rock!! x Joysound,4.0,1376,5.66,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3772,37594,Present (Music),1.0,127,5.66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3773,22631,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland,10.0,288,5.66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3774,34982,Roba,1.0,223,5.66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3775,29825,Onnanoko tte.,4.0,287,5.66,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3776,10520,Nurse Witch Komugi-chan Magikarte Z Special,1.0,1643,5.66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3777,6684,Marie & Gali Special,1.0,556,5.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3778,38887,Lost,1.0,105,5.66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3779,1271,Kyoukasho ni Nai!,2.0,3412,5.66,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3780,6978,Kyoufu Densetsu Kaiki! Frankenstein,1.0,1094,5.66,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3781,8920,Inuki Kanako Zekkyou Collection: Gakkou ga Kowai!,1.0,951,5.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3782,1622,Kai Doh Maru,1.0,6621,5.66,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3783,17387,Imokawa Mukuzo: Genkanban no Maki,1.0,480,5.66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3784,20873,Hana no Zundamaru,8.0,274,5.66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3785,38433,God Eater Reso Nantoka Gekijou: Episode EX,2.0,859,5.66,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3786,33659,Fushigi na Somera-chan Special,1.0,853,5.66,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3787,39020,Flying Luna Clipper,1.0,125,5.66,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3788,9324,Elf 17,1.0,1207,5.66,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3789,33344,Cello Hiki no Gauche,1.0,261,5.66,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3790,29772,Calm,1.0,1129,5.66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3791,3127,California Crisis: Tsuigeki no Juuka,1.0,3443,5.66,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3792,38809,Black'n White Jammin' Cats,1.0,262,5.66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3793,8643,Asatte Dance,2.0,1040,5.66,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3794,3750,Maria-sama ga Miteru 4th,13.0,15994,7.88,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3795,33263,Kubikiri Cycle: Aoiro Savant to Zaregototsukai,8.0,61280,7.88,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3796,32380,Kono Subarashii Sekai ni Shukufuku wo!: Kono Subarashii Choker ni Shukufuku wo!,1.0,181220,7.88,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3797,35860,Karakai Jouzu no Takagi-san,12.0,235513,7.88,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3798,3092,Junjou Romantica,12.0,169037,7.88,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3799,38084,Fate/Grand Order: Zettai Majuu Sensen Babylonia,21.0,80237,7.88,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3800,37033,Emiya-san Chi no Kyou no Gohan,13.0,59944,7.88,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801,28999,Charlotte,13.0,734250,7.88,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3802,388,Capeta,52.0,16485,7.88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3803,9724,Break Blade 5: Shisen no Hate,1.0,48642,7.88,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3804,1183,Variable Geo,3.0,3142,5.67,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3805,354,UG☆Ultimate Girls,12.0,7438,5.67,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3806,37985,Aggressive Retsuko (ONA) 2nd Season,10.0,29059,7.88,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3807,38435,Yao Shen Ji 3rd Season,40.0,3343,7.89,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3808,29780,Tokyo Fantasia,1.0,220,5.67,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3809,912,Ninkuu,55.0,4009,7.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3810,32593,The Snack World,1.0,237,5.67,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3811,29505,Suna Asobi,1.0,170,5.67,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
